	문서번호	문장번호	수집일	채널	문장	URL	회사명	연관어
134	DN000000010636440052_51	DN000000010636440052	20230101	언론	"친환경 실천 우수 아파트 경진대회를 개최해


주민들이 생활 속에서 온실가스를 줄이고


탄소중립을 실천할 수 있도록 독려하겠습니다."	http://www.sejongtv.kr/news/articleView.html?idxno=160842	이마트	친환경,탄소중립,온실가스
135	DN000000010636511835_50	DN000000010636511835	20230101	언론	친환경 실천 우수 아파트 경진대회를 개최해 주민들이 생활 속에서 온실가스를 줄이고 탄소중립을 실천할 수 있도록 독려하겠습니다.	http://www.newstnt.com/news/articleView.html?idxno=246611	이마트	친환경,탄소중립,온실가스
136	DN000000010636672340_52	DN000000010636672340	20230101	언론	"친환경 실천 우수 아파트 경진대회를 개최해

주민들이 생활 속에서 온실가스를 줄이고

탄소중립을 실천할 수 있도록 독려하겠습니다."	http://www.timenews.co.kr/web/news/article/1439681	이마트	친환경,탄소중립,온실가스
137	DN000000010637025260_32	DN000000010637025260	20230101	언론	친환경 실천 우수 아파트 경진대회를 개최해 주민들이 생활 속에서 온실가스를 줄이고 탄소중립을 실천할 수 있도록 독려하겠다.	http://www.shinailbo.co.kr/news/articleView.html?idxno=1643563	이마트	친환경,탄소중립,온실가스
144	DN000000010638717905_51	DN000000010638717905	20230101	언론	"친환경 실천 우수 아파트 경진대회를 개최해
주민들이 생활 속에서 온실가스를 줄이고
탄소중립을 실천할 수 있도록 독려하겠습니다."	http://www.pressna.com/news/newsview.php?ncode=1065617138747004	이마트	친환경,탄소중립,온실가스
145	DN000000010638862202_51	DN000000010638862202	20230101	언론	"친환경 실천 우수 아파트 경진대회를 개최해 
주민들이 생활 속에서 온실가스를 줄이고 
탄소중립을 실천할 수 있도록 독려하겠습니다."	https://m.newspic.kr/view.html?nid=2023010121401798466&pn=620	이마트	친환경,탄소중립,온실가스
146	DN000000010636453761_13	DN000000010636453761	20230101	언론	친환경 트렌드로 오가닉(유기농) 선물세트 매출도 80% 이상 늘었다.	https://www.nongmin.com/article/20221228500346	이마트	친환경
1699	CF000000010640055896_1	CF000000010640055896	20230102	카페	"새해부터 티멤버십 혜택 대박이네요\n이번주 금요일까지 노브랜드 3만원 이상 구매시 20% 할인에다가
이삭토스트 전 메뉴 반값 할인해주는데 티멤버십이라면 무조건 먹으러 가아죠 ^^
친환경 혜택으로 그린카 할인도 있다고 하니 이번 주말은 드라이브 고고~~
이번달 밈짤 이벤트 경품은 LG 스타일러니 이것도 참고하시구요!"	https://cafe.naver.com/fox5282/3431515	이마트	친환경
2227	DN000000010642917395_15	DN000000010642917395	20230103	언론	이마트, 홈플러스, 롯데마트에서 판매하는 ‘자연스러운 선물세트’에는 청정원 공식 인스타그램 ‘정원이의 비밀정원‘에서만 만나볼 수 있었던 청정원의 캐릭터 ‘정원이’가 전하는 친환경 명절 인사도 담겨있다.	https://n.news.naver.com/mnews/article/123/0002294243?rc=N&ntype=RANKING&sid=001	이마트	친환경,판매
2230	DN000000010644321601_12	DN000000010644321601	20230103	언론	자연스러운 선물세트는 대형마트와 온라인 쇼핑몰 등을 통해 만나볼 수 있으며 이마트, 홈플러스, 롯데마트에서 판매하는 선물세트에는 청정원의 캐릭터 ‘정원이’가 전하는 친환경 명절 인사도 담겨있다.	http://www.ngetnews.com/news/articleView.html?idxno=414263	이마트	친환경,판매
2236	DN000000010643988699_23	DN000000010643988699	20230103	언론	대상㈜ 청정원 관계자는 “소비자들의 취식 트렌드와 친환경 소비에 대한 관심을 적극 반영해 이번 설 선물세트를 구성하게 됐다”고 설명했다.	http://www.ezyeconomy.com/news/articleView.html?idxno=121487	이마트	친환경,소비,소비자
2237	DN000000010644321601_14	DN000000010644321601	20230103	언론	대상 청정원 관계자는 “소비자들의 취식 트렌드와 친환경 소비에 대한 관심을 적극 반영해 이번 설 선물세트를 구성하게 됐다”며 “앞으로도 소비자들에게 맛과 건강을 전하는 것은 물론 지구의 내일까지 생각하는 브랜드로서 다양한 친환경 활동을 이어나갈 것”이라고 말했다.	http://www.ngetnews.com/news/articleView.html?idxno=414263	이마트	친환경,소비,소비자
2238	DN000000010643988699_13	DN000000010643988699	20230103	언론	"사진=대상㈜



‘자연스러운 선물세트’는 친환경 포장재를 활용해 플라스틱 사용량을 최소화하고 재활용 효율성도 높였다."	http://www.ezyeconomy.com/news/articleView.html?idxno=121487	이마트	친환경,사용량,재활용,플라스틱,최소화
2239	DN000000010643988699_19	DN000000010643988699	20230103	언론	대상㈜은 ‘자연스러운 선물세트’ 출시를 시작으로 앞으로 ‘자연스러운’이라는 키워드를 활용해 청정원의 다양한 친환경 활동을 펼치며 ESG(환경, 사회, 지배구조) 경영 보폭을 확대한다는 방침이다.	http://www.ezyeconomy.com/news/articleView.html?idxno=121487	이마트	친환경,경영,확대,사회,지배구조,환경
2240	DN000000010644321601_15	DN000000010644321601	20230103	언론	한편 대상은 자연스러운 선물세트 출시를 시작으로 ‘자연스러운’이라는 키워드를 활용해 청정원의 다양한 친환경 활동을 펼치며 ESG 경영 보폭을 확대해 나갈 방침이다.	http://www.ngetnews.com/news/articleView.html?idxno=414263	이마트	친환경,경영,확대
2241	DN000000010642917395_16	DN000000010642917395	20230103	언론	자연을 통해 일상을 배운다는 콘셉트의 캐릭터 ‘정원이’가 전하는 ‘오늘을 더 맛있게, 내일을 더 깨끗하게’라는 메시지처럼 앞으로도 다양한 친환경 활동을 이어갈 계획이다.	https://n.news.naver.com/mnews/article/123/0002294243?rc=N&ntype=RANKING&sid=001	이마트	친환경
2244	DN000000010644519213_12	DN000000010644519213	20230103	언론	친환경 트렌드가 적용되기도 했다.	http://www.kyeongin.com/main/view.php?key=20230103010000709	이마트	친환경
3031	DN000000010648073982_18	DN000000010648073982	20230104	언론	아워홈도 코팅을 하지 않아 분리수거하기 편리한 친환경 종이컵을 선보였는데요.	http://www.sentv.co.kr/news/view/642165	이마트	친환경,종이컵
3032	DN000000010646101364_14	DN000000010646101364	20230104	언론	설성푸드의 친환경 한우 브랜드 ‘설성목장’은 까다로운 자체 사육기준을 엄격히 준수하며, 친환경 인증까지 받은 안전하고 건강한 한우만을 판매하고 있다.	https://www.lawissue.co.kr/view.php?ud=202301040851311314204ead0791_12	이마트	친환경,인증,판매
3033	DN000000010648073982_19	DN000000010648073982	20230104	언론	전문가들은 제도 뿐 아니라 소비자들의 눈높이도 높아진 만큼, 유통가의 친환경 행보가 더 빨리 질 것으로 보고 있습니다.	http://www.sentv.co.kr/news/view/642165	이마트	친환경,소비자
3035	CF000000010646927025_19	CF000000010646927025	20230104	카페	"자연스러운 선물세트는 친환경 포장재를 활용해 플라스틱 사용량을 최소화하고 재활용 효율성도 높인 것이 특...
www.ngetnews.com"	https://cafe.naver.com/bevtalk/260	이마트	친환경,사용량,재활용,플라스틱,최소화
3036	DN000000010648073982_17	DN000000010648073982	20230104	언론	이마트는 올해 하반기에 피코크 밀키트 전체 50종 중 15개 상품을 친환경 패키지로 교체했습니다.	http://www.sentv.co.kr/news/view/642165	이마트	친환경,교체
3038	DN000000010646101364_13	DN000000010646101364	20230104	언론	프리미엄급 선물을 원하는 고객들을 위해 준비한 한우세트는 친환경 축산 전문기업 설성푸드와 함께 제품을 출시했다.	https://www.lawissue.co.kr/view.php?ud=202301040851311314204ead0791_12	이마트	친환경
3164	CF000000010647085337_7	CF000000010647085337	20230104	카페	이마트가 점포 업무용 차량을 전기차로 전환하는 것은 온실가스를 감축해 탄소중립을 실천하는 친환경 경영의 일환이다.	https://cafe.naver.com/green83lup/10	이마트	감축,친환경,탄소중립,경영,탄소 중립 경영,온실가스 감축,전기차,전환
5014	DN000000010653553637_19	DN000000010653553637	20230106	언론	한편 3대 할인점인 이마트, 홈플러스, 롯데마트에서 판매하는 ‘자연스러운 선물세트’에는 청정원 캐릭터 ‘정원이’가 전하는 친환경 명절 인사도 담겨있다.	https://www.economidaily.com/view/20230104154537456	이마트	친환경,판매
5016	DN000000010653553637_24	DN000000010653553637	20230106	언론	대상 청정원 관계자는 “소비자들의 취식 트렌드와 친환경 소비에 대한 관심을 적극 반영해 이번 설 선물세트를 구성하게 됐다”며 “앞으로도 소비자들에게 맛과 건강을 전하는 것은 물론 지구의 내일까지 생각하는 브랜드로서 다양한 친환경 활동을 이어가겠다”고 말했다.	https://www.economidaily.com/view/20230104154537456	이마트	친환경,소비,소비자
5018	DN000000010653553637_20	DN000000010653553637	20230106	언론	자연을 통해 일상을 배운다는 콘셉트의 캐릭터로 ‘오늘을 더 맛있게, 내일을 더 깨끗하게’라는 메시지처럼 다양한 친환경 활동을 이어갈 계획이다.	https://www.economidaily.com/view/20230104154537456	이마트	친환경
5419	DN000000010656018517_6	DN000000010656018517	20230107	언론	이어 ‘교회의 사회적 책임’을 두 번째 소주제로 임병선 목사(용인제일교회)의 ‘우리의 라이벌은 이마트’, 이신사 목사(남군산교회)의 ‘삼학동의 눈물을 닦아주는 교회’, 전규택 목사(김포 아름다운교회)의 ‘창조 원리에 따른 친환경 목회’, ‘공적 신앙과 삶’을 세 번째 소주제로 이지웅 업드림코리아 대표의 ‘착한 여성용품을 만드는 사회적 기업’, 김성민 브라더스키퍼 대표의 ‘자립준비 청년을 돕는 기업’을 각각 소개하고 있다.	http://www.christiantoday.co.kr/news/352041	이마트	친환경
5853	CF000000010658791176_3	CF000000010658791176	20230108	카페	"친환경 소비 트렌드를 반영하는 동시에 ESG(환경·사회·지배구조) 
경영 실천에 앞장서는 기업 이미지를 선점하는 일석이조의 효과를 내려는 전략으로 풀이된다."	https://cafe.naver.com/trendhunting/325337	이마트	친환경,소비,경영,사회,지배구조,환경
5854	CF000000010658791176_2	CF000000010658791176	20230108	카페	"3.맛·멋 넘어 친환경… 설 선물세트 `포장재 경쟁`
계묘년 새해 벽두부터 유통기업들이 '친환경' 상품을 쏟아내고 있다."	https://cafe.naver.com/trendhunting/325337	이마트	친환경
6223	DN000000010661865065_27	DN000000010661865065	20230109	언론	"박영호 미래에셋투자와연금센터 이사

""올해는 토끼가 주인공""…캐릭터 마케팅 뜨겁다

이마트, 오프라인 점포 리뉴얼 계속…핵심 경쟁력 높여 내실 강화

롯데마트, 친환경 포장재 대폭 확대…녹색소비 활성화에 앞장

홈플러스, '고향' 대구에 초대형 식품전문매장 첫선

47년간 사랑받은 '국민 초콜릿'…프리미엄 디저트로 도약

CJ제일제당, '국물 장인' 수준의 맛과 품질…뜨끈하고 든든..."	https://kr.investing.com/news/economy/article-869639	이마트	친환경,확대,활성화,투자
6225	DN000000010661974307_24	DN000000010661974307	20230109	언론	상품명에 '친환경' 혹은 '리싸이클링' 키워드가 포함된 '남성의류'(100%), '여성의류(633%), '문구'(174%), '바디/헤어'(23%)도 판매가 늘었다. 반면, 비닐봉투, 일회용 비닐장갑, 랩 등이 포함된 '주방 소모품'카테고리의 판매는 8% 감소했다.	https://www.metroseoul.co.kr/article/20230109500483	이마트	친환경,판매
6227	DN000000010661974307_10	DN000000010661974307	20230109	언론	이마트는 친환경·가치소비 브랜드 '자연주의'의 상승세가 계속 이어져 리브랜딩과 리뉴얼을 이어가고 있다.	https://www.metroseoul.co.kr/article/20230109500483	이마트	친환경,소비
6229	CF000000010663049870_10	CF000000010663049870	20230109	카페	들었는데 친환경 육류가공으로 유명한 회사더군요.	https://cafe.naver.com/pseudo1/35634	이마트	친환경
6276	DN000000010661974307_1	DN000000010661974307	20230109	언론	"""'미닝아웃' 제대로 해봐요!"" 유통업계, 가치소비 전문관 론칭 계속\n이마트 마포점의 자연주의 매장. 자연주의는 이마트의 친환경 가치소비 브랜드로 꾸준한 매출 상승을 기록 중이다."	https://www.metroseoul.co.kr/article/20230109500483	이마트	소비,친환경
6809	DN000000010663854839_1	DN000000010663854839	20230110	언론	이마트, 설 축·수산 선물세트 '스티로폼 제로'…친환경 '종이 포장'\n컨슈머타임스=안솔지 기자 | 이마트가 설 축·수산 선물세트에 '스티로폼 제로' 전략을 본격 도입했다.	http://www.cstimes.com/news/articleView.html?idxno=526576	이마트	포장,친환경 포장,친환경 종이,종이
6810	DN000000010663835265_8	DN000000010663835265	20230110	언론	과일세트에도 친환경 포장 방법을 적용했다.	https://newsis.com/view?id=NISX20230109_0002153038	이마트	포장,친환경 포장
6831	DN000000010663852353_14	DN000000010663852353	20230110	언론	아울러 과일세트에도 친환경 포장 방법을 적용했다.	http://www.thepublic.kr/news/view/1065605417099981	이마트	포장,친환경 포장
6851	DN000000010664086651_13	DN000000010664086651	20230110	언론	과일세트에도 친환경 포장 방법을 적용했습니다.	http://news.zum.com/articles/80622784	이마트	포장,친환경 포장
6882	DN000000010665791364_12	DN000000010665791364	20230110	언론	과일 세트에도 친환경 포장 방법을 적용했다.	http://www.hidomin.com/news/articleView.html?idxno=504390	이마트	포장,친환경 포장
7207	DN000000010663837132_20	DN000000010663837132	20230110	언론	이마트 자체 농산물 저장센터인 후레쉬센터는 올해 친환경 농산물 취급자 인증을 획득하기도 했다.	https://n.news.naver.com/mnews/article/421/0006567193?rc=N&ntype=RANKING&sid=001	이마트	친환경,획득,인증
7212	DN000000010663840450_21	DN000000010663840450	20230110	언론	실제 이마트 자체 농산물 저장센터인 후레쉬센터는 올해 친환경 농산물 취급자 인증을 획득하기도 했다.	http://www.worktoday.co.kr/news/articleView.html?idxno=31658	이마트	친환경,획득,인증
7213	DN000000010663851761_20	DN000000010663851761	20230110	언론	실제, 이마트 자체 농산물 저장센터인 후레쉬센터는 올해 친환경 농산물 취급자 인증을 획득하기도 했다.	http://www.youthdaily.co.kr/news/article.html?no=119285	이마트	친환경,획득,인증
7215	DN000000010663872608_20	DN000000010663872608	20230110	언론	실제,이마트 자체 농산물 저장센터인 후레쉬센터는 올해 친환경 농산물 취급자 인증을 획득하기도 했다.	http://www.econotelling.com/news/articleView.html?idxno=8876	이마트	친환경,획득,인증
7220	DN000000010664086651_20	DN000000010664086651	20230110	언론	실제, 이마트 자체 농산물 저장센터인 후레쉬센터는 올해 친환경 농산물 취급자 인증을 획득하기도 했습니다.	http://news.zum.com/articles/80622784	이마트	친환경,획득,인증
7226	DN000000010664546195_21	DN000000010664546195	20230110	언론	실제, 이마트 자체 농산물 저장센터인 후레쉬센터는 올해 친환경 농산물 취급자 인증을 획득하기도 했다.	https://www.shinsegaegroupnewsroom.com/97044/	이마트	친환경,획득,인증
7229	DN000000010663969886_1	DN000000010663969886	20230110	언론	이마트, 한우·굴비 선물세트 친환경 포장...“스티로폼 빼고 종이로”\n이마트가 올 설 선물세트에 친환경 요소를 확대, 소비자들에게 좋은 반응을 이끌어내고 있다.	http://www.slist.kr/news/articleView.html?idxno=416056	이마트	친환경,확대,포장,친환경 포장,종이,소비자
7230	DN000000010665322214_1	DN000000010665322214	20230110	언론	"[유통가 소식] 이마트, 선물세트 포장도 스티로폼 제로 전략 外\n▲친환경 포장재 사용한 이마트 ‘조선호텔 화식한우 구이세트’
  
◇ 이마트, 설 선물세트도 친환경…""스티로폼 빼고 종이로""

이마트는 올해 설 축·수산 선물세트에 친환경 요소를 확대하며 ‘스티로폼 제로’ 전략을 실천했다."	http://www.ekn.kr/web/view.php?key=20230110010002214	이마트	친환경,확대,포장,친환경 종이,사용,종이
7231	DN000000010665150208_1	DN000000010665150208	20230110	언론	"이마트, 설 선물세트에 '스티로폼 제로' 도입\n올 설 축·수산 선물세트 22품목 포장 스티로폼 대신 종이로 


[사진출처=이마트]

[오늘경제 = 김은혜 기자]


이마트가 설 선물세트에 친환경 요소를 확대했다."	http://www.startuptoday.co.kr/news/articleView.html?idxno=119576	이마트	친환경,확대,포장,종이
7232	DN000000010663906684_1	DN000000010663906684	20230110	언론	"이마트, 선물세트 포장 ‘스티로폼 제로’ 도입\n올 설 축·수산 선물세트 22품목에 적용

아이스팩-내부 포장재도 친환경, 과일세트는 부직포 대신 종이 가방
ⓒ이마트
이마트가 올 설 선물세트에 친환경 요소를 확대, 고객들에게 좋은 반응을 이끌어내고 있다."	https://www.dailian.co.kr/news/view/1191455/	이마트	친환경,확대,포장,아이스팩,종이
7233	DN000000010663907616_1	DN000000010663907616	20230110	언론	"이마트, 선물세트 포장 ‘스티로폼 제로’ 도입\n올 설 축·수산 선물세트 22품목에 적용
아이스팩-내부 포장재도 친환경, 과일세트는 부직포 대신 종이 가방
	
			ⓒ이마트[데일리안 = 최승근 기자] 이마트가 올 설 선물세트에 친환경 요소를 확대, 고객들에게 좋은 반응을 이끌어내고 있다."	https://n.news.naver.com/mnews/article/119/0002674163?rc=N&ntype=RANKING&sid=001	이마트	친환경,확대,포장,아이스팩,종이
7234	DN000000010663909320_1	DN000000010663909320	20230110	언론	"이마트, 선물세트 포장 ‘스티로폼 제로’ 도입\n올 설 축·수산 선물세트 22품목에 적용
아이스팩-내부 포장재도 친환경, 과일세트는 부직포 대신 종이 가방 
   

  ⓒ이마트   
 
이마트가 올 설 선물세트에 친환경 요소를 확대, 고객들에게 좋은 반응을 이끌어내고 있다."	https://v.daum.net/v/20230110070955657	이마트	친환경,확대,포장,아이스팩,종이
7235	DN000000010663869064_1	DN000000010663869064	20230110	언론	“제품 포장 종이로”…이마트 설 선물세트, ‘친환경’ 요소 확대\n친환경 포장재 사용한 '조선호텔 경주천년 한우1등급 구이세트 1호' 이미지.	http://www.sentv.co.kr/news/view/642632	이마트	친환경,확대,포장,사용,종이,1등급
7236	DN000000010663872608_1	DN000000010663872608	20230110	언론	"이마트, 한우·굴비세트 포장에서 스티로폼 없애\n올 설 축·수산 선물세트 22품목 대상…과일세트는 부직포 대신 종이 가방 
사진(친환경 포장재 사용한 '조선호텔 경주천년 한우1등급 구이세트 1호')=이마트.


이마트가 올 설 선물세트에 친환경 요소를 확대, 고객들에게 좋은 반응을 이끌어내고 있다."	http://www.econotelling.com/news/articleView.html?idxno=8876	이마트	친환경,확대,포장,사용,종이,1등급
7237	DN000000010664079494_1	DN000000010664079494	20230110	언론	"이마트, 설 축·수산 선물세트 포장 스티로폼 대신 두꺼운 종이\n과일포장도 내구성 뛰어난 실종이 가방
친환경 포장재를 사용한 '조선호텔 경주천년 한우1등급 구이세트 1호'. /제공=이마트
아시아투데이 안소연 기자 = 이마트는 올 설 축·수산 선물세트 일부에 스티로폼을 쓰지 않는 친환경 요소를 확대한다고 10일 밝혔다."	http://news.nate.com/view/20230110n05891?mid=n0100	이마트	친환경,확대,포장,사용,종이,1등급
7238	DN000000010664080175_1	DN000000010664080175	20230110	언론	"이마트, 설 축·수산 선물세트 포장 스티로폼 대신 두꺼운 종이\n과일포장도 내구성 뛰어난 실종이 가방 
이마트0
친환경 포장재를 사용한 '조선호텔 경주천년 한우1등급 구이세트 1호'. /제공=이마트 이마트는 올 설 축·수산 선물세트 일부에 스티로폼을 쓰지 않는 친환경 요소를 확대한다고 10일 밝혔다."	https://www.asiatoday.co.kr/view.php?key=20230110010004902	이마트	친환경,확대,포장,사용,종이,1등급
7240	DN000000010663914501_1	DN000000010663914501	20230110	언론	"이마트, 선물세트 포장 '스티로폼 제로' 도입\n올 설 축·수산 선물세트 22품목에 적용
ⓒ이마트

이마트가 올 설 선물세트에 친환경 요소를 확대, 고객들에게 좋은 반응을 이끌어내고 있다."	http://news.nate.com/view/20230110n03169?mid=n0100	이마트	친환경,확대,포장
7241	DN000000010664043227_1	DN000000010664043227	20230110	언론	이마트, 선물세트 22품목 포장에  스티로폼 제로 실천\n(서울=NSP통신) 박유니 기자 = 이마트가 올 설 선물세트에 친환경 요소를 확대, 고객들에게 좋은 반응을 이끌어내고 있다.	http://www.nspna.com/photo/?mode=view&newsid=614627	이마트	친환경,확대,포장
7242	DN000000010664939540_1	DN000000010664939540	20230110	언론	이마트, 선물세트 포장에 ‘스티로폼 제로’ 전략 도업\n이마트가 올 설 선물세트에 친환경 요소를 확대했다.	http://www.bigtanews.co.kr/news/articleView.html?idxno=13083	이마트	친환경,확대,포장
7243	DN000000010664850728_1	DN000000010664850728	20230110	언론	"이마트, 설 선물세트도 친환경…""스티로폼 빼고 종이로""\n▲친환경 포장재 사용한 이마트 ‘조선호텔 화식한우 구이세트’
  [에너지경제신문 서예온 기자] 이마트는 올해 설 축·수산 선물세트에 친환경 요소를 확대하며 ‘스티로폼 제로’ 전략을 실천했다고 10일 밝혔다."	http://www.ekn.kr/web/view.php?key=20230110010002156	이마트	친환경,확대,친환경 종이,에너지,사용,종이
7244	DN000000010663851398_1	DN000000010663851398	20230110	언론	"이마트, 스티로폼 빼고 종이로… 선물세트에 친환경\n▲ ⓒ이마트
   
이마트는 올 설 선물세트에 친환경 요소를 확대, 고객들에게 좋은 반응을 이끌어내고 있다고 10일 밝혔다."	https://biz.newdaily.co.kr/site/data/html/2023/01/09/2023010900189.html	이마트	친환경,확대,종이
7245	DN000000010663851657_1	DN000000010663851657	20230110	언론	"이마트 ""스티로폼 빼고 아이스팩 재질 바꾸니...선물세트 판매 쑥""\n박미선 기자 = 이마트가 설 선물세트에 친환경 요소를 확대해 고객들에게 좋은 반응을 끌어내고 있다."	http://www.barun-news.com/news/articleView.html?idxno=880006	이마트	친환경,확대,아이스팩,판매
7246	DN000000010663835265_1	DN000000010663835265	20230110	언론	"이마트 ""스티로폼 빼고 아이스팩 재질 바꾸니...선물세트 판매 쑥""\n친환경 포장재 사용한 '조선호텔 경주천년 한우1등급 구이세트 1호'.(사진=이마트 제공) *재판매 및 DB 금지

[서울=뉴시스]박미선 기자 = 이마트가 설 선물세트에 친환경 요소를 확대해 고객들에게 좋은 반응을 끌어내고 있다."	https://newsis.com/view?id=NISX20230109_0002153038	이마트	친환경,확대,아이스팩,사용,금지,1등급,판매
7247	DN000000010663837004_1	DN000000010663837004	20230110	언론	"이마트 ""스티로폼 빼고 아이스팩 재질 바꾸니...선물세트 판매 쑥""\n친환경 포장재 사용한 '조선호텔 경주천년 한우1등급 구이세트 1호'.(사진=이마트 제공) *재판매 및 DB 금지   

 [서울=뉴시스]박미선 기자 = 이마트가 설 선물세트에 친환경 요소를 확대해 고객들에게 좋은 반응을 끌어내고 있다."	https://v.daum.net/v/20230110060035697	이마트	친환경,확대,아이스팩,사용,금지,1등급,판매
7249	DN000000010663839195_1	DN000000010663839195	20230110	언론	"이마트 ""스티로폼 빼고 아이스팩 재질 바꾸니…선물세트 판매 쑥""\n친환경 포장재 사용한 '조선호텔 경주천년 한우1등급 구이세트 1호'.(사진=이마트 제공) *재판매 및 DB 금지
[서울=뉴시스]박미선 기자 = 이마트가 설 선물세트에 친환경 요소를 확대해 고객들에게 좋은 반응을 끌어내고 있다."	http://news.nate.com/view/20230110n02311?mid=n0100	이마트	친환경,확대,아이스팩,사용,금지,1등급,판매
7250	DN000000010663858737_1	DN000000010663858737	20230110	언론	"이마트 ""스티로폼 빼고 아이스팩 재질 바꾸니...선물세트 판매 쑥""\n친환경 포장재 사용한 '조선호텔 경주천년 한우1등급 구이세트 1호'.(사진=이마트 제공) *재판매 및 DB 금지
  [서울=뉴시스]박미선 기자 = 이마트가 설 선물세트에 친환경 요소를 확대해 고객들에게 좋은 반응을 끌어내고 있다."	http://news.zum.com/articles/80620325	이마트	친환경,확대,아이스팩,사용,금지,1등급,판매
7251	DN000000010663852353_2	DN000000010663852353	20230110	언론	'스티로폼 제로' 전략으로 친환경 요소 확대가 원인\n[더퍼블릭 = 이유정 기자] 이마트는 올해 설 선물세트에 친환경 요소를 확대해 소비자들에게 좋은 반응을 이끌어내고 있다고 10일 밝혔다.	http://www.thepublic.kr/news/view/1065605417099981	이마트	친환경,확대,소비자
7252	DN000000010664237697_17	DN000000010664237697	20230110	언론	"친환경 포장재 사용한 '조선호텔 경주천년 한우1등급 구이세트 1호'. 사진=이마트 제공   
이마트는 설 선물세트에 '스티로폼 제로' 전략을 본격 도입, 친환경 요소를 확대한다."	https://v.daum.net/v/20230110101221502	이마트	친환경,확대,사용,1등급
7253	DN000000010664241649_17	DN000000010664241649	20230110	언론	"친환경 포장재 사용한 '조선호텔 경주천년 한우1등급 구이세트 1호'. 사진=이마트 제공



이마트는 설 선물세트에 ‘스티로폼 제로’ 전략을 본격 도입, 친환경 요소를 확대한다."	https://sports.hankooki.com/news/articleView.html?idxno=6817908	이마트	친환경,확대,사용,1등급
7254	DN000000010664257640_17	DN000000010664257640	20230110	언론	"친환경 포장재 사용한 '조선호텔 경주천년 한우1등급 구이세트 1호'. 사진=이마트 제공
이마트는 설 선물세트에 '스티로폼 제로' 전략을 본격 도입, 친환경 요소를 확대한다."	http://news.nate.com/view/20230110n09265?mid=n0100	이마트	친환경,확대,사용,1등급
7255	DN000000010664404886_17	DN000000010664404886	20230110	언론	"친환경 포장재 사용한 '조선호텔 경주천년 한우1등급 구이세트 1호'. 사진=이마트 제공   
 
이마트는 설 선물세트에 ‘스티로폼 제로’ 전략을 본격 도입, 친환경 요소를 확대한다."	https://m.newspic.kr/view.html?nid=2023011010121620852&pn=167	이마트	친환경,확대,사용,1등급
7256	DN000000010664216976_1	DN000000010664216976	20230110	언론	"'스티로폼 제로'···이마트, 설 선물세트 친환경 포장재 도입\n축산·수산 선물세트 접목
 
스티로폼 대신 종이 재질
 
아이스팩도 친환경 재질로
  이마트(139480)가 올 설 선물세트에 친환경 요소를 확대하며 ESG 경영에 앞장선다고 10일 밝혔다."	http://news.zum.com/articles/80624495	이마트	친환경,확대,경영,아이스팩,종이
7257	DN000000010664192557_1	DN000000010664192557	20230110	언론	"'스티로폼 제로'…이마트, 설 선물세트 친환경 포장재 도입\n축산·수산 선물세트 접목
스티로폼 대신 종이 재질
아이스팩도 친환경 재질로
	
			친환경 포장재를 사용한 ‘조선호텔 경주천년 한우1등급 구이세트’. /사진제공=이마트
[서울경제] 

이마트(139480)가 올 설 선물세트에 친환경 요소를 확대하며 ESG 경영에 앞장선다고 10일 밝혔다."	https://n.news.naver.com/mnews/article/011/0004143201?rc=N&ntype=RANKING&sid=001	이마트	친환경,확대,경영,아이스팩,사용,종이,1등급
7258	DN000000010664200304_1	DN000000010664200304	20230110	언론	"'스티로폼 제로'···이마트, 설 선물세트 친환경 포장재 도입\n축산·수산 선물세트 접목;스티로폼 대신 종이 재질;아이스팩도 친환경 재질로
친환경 포장재를 사용한 ‘조선호텔 경주천년 한우1등급 구이세트’. /사진제공=이마트
[서울경제] 
이마트(139480)가 올 설 선물세트에 친환경 요소를 확대하며 ESG 경영에 앞장선다고 10일 밝혔다."	http://news.nate.com/view/20230110n08541?mid=n0100	이마트	친환경,확대,경영,아이스팩,사용,종이,1등급
7259	DN000000010664206116_1	DN000000010664206116	20230110	언론	"'스티로폼 제로'···이마트, 설 선물세트 친환경 포장재 도입\n축산·수산 선물세트 접목
스티로폼 대신 종이 재질
아이스팩도 친환경 재질로 
   

  친환경 포장재를 사용한 ‘조선호텔 경주천년 한우1등급 구이세트’. /사진제공=이마트   
 [서울경제]  
이마트(139480)가 올 설 선물세트에 친환경 요소를 확대하며 ESG 경영에 앞장선다고 10일 밝혔다."	https://v.daum.net/v/20230110095856924	이마트	친환경,확대,경영,아이스팩,사용,종이,1등급
7260	DN000000010664195175_1	DN000000010664195175	20230110	언론	"'스티로폼 제로'…이마트, 설 선물세트 친환경 포장재 도입\n친환경 포장재를 사용한 ‘조선호텔 경주천년 한우1등급 구이세트’. /사진제공=이마트
이마트(139480)가 올 설 선물세트에 친환경 요소를 확대하며 ESG 경영에 앞장선다고 10일 밝혔다."	https://www.sedaily.com/NewsView/29KF5TDA3T	이마트	친환경,확대,경영,사용,1등급
7261	DN000000010663837132_2	DN000000010663837132	20230110	언론	"(이마트제공)

(서울=뉴스1) 김진희 기자 = 이마트가 올 설 선물세트에 친환경 요소를 확대해 고객들에게 좋은 반응을 이끌어내고 있다."	https://n.news.naver.com/mnews/article/421/0006567193?rc=N&ntype=RANKING&sid=001	이마트	친환경,확대
