	문서번호	문장번호	수집일	채널	문장	URL	회사명	연관어
58787	DN000000010882292711_84	DN000000010882292711	20230321	언론	수자원 보호와 관련된 퀴즈 정답을 맞힌 응모자 중 추첨을 통해 총 20명에게 경품을 증정한다.	http://www.greened.kr/news/articleView.html?idxno=301888	롯데쇼핑	수자원 보호
59112	DN000000010882292711_77	DN000000010882292711	20230321	언론	풀무원샘물은 지속 가능한 수자원 운영 노력을 인정받아 국내 먹는 샘물 업계 최초로 국제 수자원 관리 동맹 AWS(Alliance for Water Stewardship) 인증을 받았다.	http://www.greened.kr/news/articleView.html?idxno=301888	롯데쇼핑	국내,최초,동맹,수자원,인증,지속 가능
61775	DN000000010887704918_12	DN000000010887704918	20230322	언론	임직원의 아이디어를 반영하고 그에 따른 물과 탄소 저감량을 측정해 자원 감축에 가장 많이 기여한 아이디어를 선정, 소정의 상품을 수여한다.	http://www.jndn.com/article.asp?aid=1679492805357139004	롯데쇼핑	감축,자원
63135	DN000000010893504026_15	DN000000010893504026	20230324	언론	오는 27일부터는 자원봉사자들도 대거 투입해 불법행위에 대해 엄정 대처하고, 시민 안전관리에도 신경 쓸 계획이다.	https://www.lawissue.co.kr/view.php?ud=20230324160726702204ead0791_12	롯데쇼핑	자원,안전관리
64677	DN000000010901141314_25	DN000000010901141314	20230327	언론	수자원이 결여된 우주에 인간이 체류하기 위해서는 엄청난 자원 낭비가 필수적으로 수반된다.	https://v.daum.net/v/20230327100045153	롯데쇼핑	자원,수자원
64775	DN000000010901141314_27	DN000000010901141314	20230327	언론	이러한 자원 낭비를 막기 위해 미국항공우주국(NASA)과 우주 협정을 맺고, 완전 분해 가능한 세제를 개발하고 있다.	https://v.daum.net/v/20230327100045153	롯데쇼핑	개발,자원
67375	DN000000010909567794_6	DN000000010909567794	20230329	언론	자원 봉사활동과 별개로 진해 이충무공 선양 군항제 위원회에 100만 원 상당 필요 물품을 지원한다.	https://www.idomin.com/news/articleView.html?idxno=821177	롯데쇼핑	자원,지원,봉사활동
67376	DN000000010909567794_1	DN000000010909567794	20230329	언론	롯데백 창원·마산점 진해 군항제 청소 봉사\n롯데백화점 창원점·마산점은 지난 28일 진해군항제에서 자원봉사를 했다.	https://www.idomin.com/news/articleView.html?idxno=821177	롯데쇼핑	자원
67377	DN000000010909567794_3	DN000000010909567794	20230329	언론	롯데백화점 창원점·마산점은 지난 28일 진해군항제에서 자원봉사를 했다.	https://www.idomin.com/news/articleView.html?idxno=821177	롯데쇼핑	자원
68320	DN000000010912601164_2	DN000000010912601164	20230330	언론	이날 협약의 주요 내용은 복지 취약계층에 생필품을 정기 지원하고 무안군의 신규사업인‘우리동네 복지기동대의 날’에 인적 자원을 최대한 지원해주는 등 상호협조 내용을 골자로 하고 있다.	http://www.jungbunews.com/news/articleView.html?idxno=1224980	롯데쇼핑	취약계층,협약,자원,지원,복지,취약 계층 지원
68324	DN000000010912629195_2	DN000000010912629195	20230330	언론	협약의 주요 내용은 복지 취약계층에 생필품을 정기 지원하고 무안군의 신규사업인 ‘우리동네 복지기동대의 날’에 인적 자원을 최대한 지원해주는 등 상호협조 내용을 골자로 하고 있다.	http://www.gwangnam.co.kr/read.php3?aid=1680158239443781183	롯데쇼핑	취약계층,협약,자원,지원,복지,취약 계층 지원
68356	DN000000010913241634_2	DN000000010913241634	20230330	언론	지난 3월30일 가진 협약은 복지 취약계층에 생필품을 정기 지원하고 무안군의 신규사업인 ‘우리동네 복지기동대의 날’에 인적 자원을 최대한 지원해주는 등 상호협조 내용을 골자로 하고 있다.	http://www.muannews.com/news/articleView.html?idxno=407960	롯데쇼핑	취약계층,협약,자원,지원,복지,취약 계층 지원
68359	DN000000010912730314_2	DN000000010912730314	20230330	언론	"▲무안-롯데아울렛남악점 이웃사랑 나눔 실천 업무 협약(사진=무안군)

이날 협약의 주요 내용은 복지 취약계층에 생필품을 정기 지원하고 무안군의 신규사업인‘우리동네 복지기동대의 날’에 인적 자원을 최대한 지원해주는 등 상호협조 내용을 골자로 하고 있다."	http://www.gbsnews.co.kr/detail.php?number=71787&thread=22r02	롯데쇼핑	취약계층,협약,자원,지원,나눔,복지,취약 계층 지원
68360	DN000000010912978885_2	DN000000010912978885	20230330	언론	"무안-롯데아울렛남악점 이웃사랑 나눔실천 업무 협약



이날 협약의 주요 내용은 복지 취약계층에 생필품을 정기 지원하고 무안군의 신규사업인 ‘우리동네 복지기동대의 날’에 인적 자원을 최대한 지원해주는 등 상호협조 내용을 골자로 하고 있다."	http://www.newsworker.co.kr/news/articleView.html?idxno=198950	롯데쇼핑	취약계층,협약,자원,지원,나눔,복지,취약 계층 지원
68361	DN000000010913000852_2	DN000000010913000852	20230330	언론	"무안군 무안-롯데아울렛남악점 이웃사랑 나눔실천 업무 협약 김산 군수(우측).사진/무안군



이날 협약의 주요 내용은 복지 취약계층에 생필품을 정기 지원하고 무안군의 신규사업인 ‘우리동네 복지기동대의 날’에 인적 자원을 최대한 지원해주는 등 상호협조 내용을 골자로 하고 있다."	http://www.sisafocus.co.kr/news/articleView.html?idxno=294767	롯데쇼핑	취약계층,협약,자원,지원,나눔,복지,취약 계층 지원
68404	DN000000010911169351_1	DN000000010911169351	20230330	언론	롯데백화점 창원점·마산점, 진해 군항제 자원봉사 활동\n롯데백화점 창원점·마산점, 진해 군항제 자원봉사 활동 *재판매 및 DB 금지[창원=뉴시스] 김기진 기자 = 롯데백화점 창원점과 마산점은 4년만에 개최된 진해 군항제에 자원 봉사자로 참여했다고 30일 밝혔다.	https://n.news.naver.com/mnews/article/003/0011772218?rc=N&ntype=RANKING&sid=001	롯데쇼핑	자원,금지,참여
68406	DN000000010911171137_1	DN000000010911171137	20230330	언론	"롯데백화점 창원점·마산점, 진해 군항제 자원봉사 활동\n롯데백화점 창원점·마산점, 진해 군항제 자원봉사 활동 *재판매 및 DB 금지
  [창원=뉴시스] 김기진 기자 = 롯데백화점 창원점과 마산점은 4년만에 개최된 진해 군항제에 자원 봉사자로 참여했다고 30일 밝혔다."	http://news.zum.com/articles/82182174	롯데쇼핑	자원,금지,참여
68407	DN000000010911171475_1	DN000000010911171475	20230330	언론	"롯데백화점 창원점·마산점, 진해 군항제 자원봉사 활동\n롯데백화점 창원점·마산점, 진해 군항제 자원봉사 활동 *재판매 및 DB 금지   
[창원=뉴시스] 김기진 기자 = 롯데백화점 창원점과 마산점은 4년만에 개최된 진해 군항제에 자원 봉사자로 참여했다고 30일 밝혔다."	https://v.daum.net/v/20230330062903520	롯데쇼핑	자원,금지,참여
68408	DN000000010911171822_1	DN000000010911171822	20230330	언론	"롯데백화점 창원점·마산점, 진해 군항제 자원봉사 활동\n롯데백화점 창원점·마산점, 진해 군항제 자원봉사 활동 *재판매 및 DB 금지
[창원=뉴시스] 김기진 기자 = 롯데백화점 창원점과 마산점은 4년만에 개최된 진해 군항제에 자원 봉사자로 참여했다고 30일 밝혔다."	http://news.nate.com/view/20230330n04871?mid=n0100	롯데쇼핑	자원,금지,참여
68555	DN000000010911137705_7	DN000000010911137705	20230330	언론	이와 함께 지역 농가와 경제적 상생에 그치지 않고 제주지역의 폐기물 감축 등 자원선순환체계 구축에도 힘쓰고 있다.	http://news.zum.com/articles/82181748	롯데쇼핑	감축,선순환,상생,자원 선순환,폐기물 자원 선순환
69063	DN000000010916296706_3	DN000000010916296706	20230331	언론	주요 협약 내용은 복지 사각지대 취약계층에 대한 지원에 협력하고, 무안군 ‘우리동네 복지기동대의 날’ 운영에 적극 참여 및 자원봉사 활동에 상호 협조한다는 내용이다..	https://daily.hankooki.com/news/articleView.html?idxno=940852	롯데쇼핑	취약계층,협약,자원,지원,복지,취약 계층 지원,참여,협력
69064	DN000000010916303520_4	DN000000010916303520	20230331	언론	주요 협약 내용은 복지 사각지대 취약계층에 대한 지원에 협력하고, 무안군 '우리동네 복지기동대의 날' 운영에 적극 참여 및 자원봉사 활동에 상호 협조한다는 내용이다.	http://news.sarangbang.com/detail/article/4190181	롯데쇼핑	취약계층,협약,자원,지원,복지,취약 계층 지원,참여,협력
69065	DN000000010916306606_3	DN000000010916306606	20230331	언론	주요 협약 내용은 복지 사각지대 취약계층에 대한 지원에 협력하고, 무안군 '우리동네 복지기동대의 날' 운영에 적극 참여 및 자원봉사 활동에 상호 협조한다는 내용이다..	http://news.nate.com/view/20230331n26805?mid=n0100	롯데쇼핑	취약계층,협약,자원,지원,복지,취약 계층 지원,참여,협력
69066	DN000000010915570801_2	DN000000010915570801	20230331	언론	협약의 주요 내용은 복지 취약계층에 생필품을 정기 지원하고 무안군의 신규사업인‘우리동네 복지기동대의 날’에 인적 자원을 최대한 지원해주는 등 상호협조 내용을 골자로 하고 있다.	http://www.honamtimes.com/news/articleView.html?idxno=238570	롯데쇼핑	취약계층,협약,자원,지원,복지,취약 계층 지원
69072	DN000000010914280884_2	DN000000010914280884	20230331	언론	31일 무안군에 따르면 지난 30일 롯데아울렛은 복지 취약계층에 생필품을 정기 지원하고 무안군의 신규사업인 ‘우리동네 복지기동대의 날’에 인적 자원을 최대한 지원해주는 등 상호 협조하기로 했다.	http://www.segyelocalnews.com/news/newsview.php?ncode=1065613848683891	롯데쇼핑	취약계층,자원,지원,복지,취약 계층 지원
69168	DN000000010915024225_12	DN000000010915024225	20230331	언론	롯데의 자원과 노하우를 기반으로 푸드테크 스타트업을 지원하는 공간으로, 롯데벤처스의 푸드테크 스타트업 액셀러레이팅 프로그램인 ‘미래식단’ 1, 2기 기업 중 6사가 입주해있다.	https://www.chosun.com/special/special_section/2023/03/31/OHXKIZU2HNCHVBDWG253X5YHHM/	롯데쇼핑	미래식단,자원,지원,스타트업
2773	DN000000010647231383_16	DN000000010647231383	20230104	언론	이를 통해 플라스틱 사용량을 줄였다.	https://n.news.naver.com/mnews/article/015/0004795818?rc=N&ntype=RANKING&sid=001	롯데쇼핑	사용량,플라스틱
2779	DN000000010647231383_23	DN000000010647231383	20230104	언론	이와 같은 무라벨 생수 출시로 연간 약 0.9t의 플라스틱 사용량 감축 효과를 거둘 것으로 기대하고 있다.	https://n.news.naver.com/mnews/article/015/0004795818?rc=N&ntype=RANKING&sid=001	롯데쇼핑	사용량,감축,무라벨,플라스틱
26904	DN000000010745351633_29	DN000000010745351633	20230206	언론	특히 스킨푸드는 베리 생기 선크림에 상용성 테스트를 마친 ‘페이퍼 튜브’를 적용해 플라스틱 사용량 줄이기에 동참하고 있다.	https://www.newscj.com/article/20230206580177	롯데쇼핑	사용량,플라스틱 줄이기,페이퍼
33431	DN000000010758638003_8	DN000000010758638003	20230210	언론	이어 “롯데마트의 경우에도 2025년까지 일회용 플라스틱 사용량을 50% 감축하겠다고 선언했으나 이에 대한 실질적인 행동은 보여주지 않고 있다. 이는 롯데그룹이 얼마나 무책임하게 플라스틱 오염을 유발하고 있는지를 명백히 보여준 것”이라고 강조했다.	http://www.hkbs.co.kr/news/articleView.html?idxno=707836	롯데쇼핑	사용량,감축,플라스틱
33432	DN000000010758668390_6	DN000000010758668390	20230210	언론	김나라 활동가는 “롯데마트의 경우에도 2025년까지 일회용 플라스틱 사용량을 50% 감축하겠다고 선언했으나 이에 대한 실질적인 행동은 보여주지 않고 있다”며 “이는 롯데그룹이 얼마나 무책임하게 플라스틱 오염을 유발하고 있는지를 명백히 보여준 것”이라고 지적했다.	http://www.hnews.kr/news/view.php?no=60999	롯데쇼핑	사용량,감축,플라스틱
33433	DN000000010759268853_11	DN000000010759268853	20230210	언론	롯데마트의 경우에도 2025년까지 일회용 플라스틱 사용량을 50% 감축하겠다고 선언했으나 이에 대한 실질적인 행동은 보여주지 않고 있다는 지적이다.	http://www.dailiang.co.kr/news/articleView.html?idxno=219273	롯데쇼핑	사용량,감축,플라스틱
33435	DN000000010759748125_9	DN000000010759748125	20230210	언론	그는 “롯데마트도 2025년까지 플라스틱 사용량을 50% 감축하겠다고 선언했으나 실질적인 행동은 보여주지 않고 있다”고 비판했다.	http://news.nate.com/view/20230210n24737?mid=n0100	롯데쇼핑	사용량,감축,플라스틱
34697	DN000000010772690226_17	DN000000010772690226	20230214	언론	전기사용량을 스스로 확인하고 제어할 수 있도록 소비자 참여 서비스도 활성화한다.	https://n.news.naver.com/mnews/article/081/0003339341?rc=N&ntype=RANKING&sid=001	롯데쇼핑	사용량,활성화,소비자,참여
34702	DN000000010770704103_44	DN000000010770704103	20230214	언론	또한 지난해 전년 대비 LED 조명 시스템 사용으로 연간 전기 사용량을 88% 이상 저감하는 데에도 크게 일조했다.	https://www.ekn.kr/web/view.php?key=20230214010003120	롯데쇼핑	사용량,사용
38051	DN000000010789305728_11	DN000000010789305728	20230220	언론	롯데마트는 2025년까지 일회용 플라스틱 사용량을 50% 감축하겠다고 선언했으나 이에 대한 실질적인 행동은 보여주지 않고 있다.	https://n.news.naver.com/mnews/article/033/0000045281?rc=N&ntype=RANKING&sid=001	롯데쇼핑	사용량,감축,플라스틱
50784	DN000000010860592279_178	DN000000010860592279	20230314	언론	백인박스 아이디어로 플라스틱 사용량을 대거 줄이면서도 가격을 인상하기는커녕 더 낮추는 데 성공한 것이다.	https://dbr.donga.com/article/view/total/article_no/10803	롯데쇼핑	사용량,플라스틱
50796	DN000000010860279792_1	DN000000010860279792	20230314	언론	"“하루 전기 사용량 1㎾h 줄이면 한 달 전기요금 7500원 절약”\n서울 송파구 롯데마트 문이 달린(도어형) 냉장고. 연합뉴스.   
“사용하지 않는 조명을 끄거나 LED 등으로 교체만 해도 하루 1㎾h 전기를 아낄 수 있다” 정부는 전 국민이 ‘하루 1㎾h 줄이기’ 캠페인에 참여하면 한달 전기요금이 7500원 넘게 아낄 수 있다고 밝혔다."	https://v.daum.net/v/20230314144927706	롯데쇼핑	사용량,교체,캠페인,사용,참여
50797	DN000000010860283289_1	DN000000010860283289	20230314	언론	"“하루 전기 사용량 1㎾h 줄이면 한 달 전기요금 7500원 절약”\n서울 송파구 롯데마트 문이 달린(도어형) 냉장고. 연합뉴스.
  
“사용하지 않는 조명을 끄거나 LED 등으로 교체만 해도 하루 1㎾h 전기를 아낄 수 있다” 정부는 전 국민이 ‘하루 1㎾h 줄이기’ 캠페인에 참여하면 한달 전기요금이 7500원 넘게 아낄 수 있다고 밝혔다."	https://www.khan.co.kr/economy/economy-general/article/202303141449001	롯데쇼핑	사용량,교체,캠페인,사용,참여
50798	DN000000010860298976_1	DN000000010860298976	20230314	언론	"“하루 전기 사용량 1㎾h 줄이면 한 달 전기요금 7500원 절약”\n서울 송파구 롯데마트 문이 달린(도어형) 냉장고. 연합뉴스.

“사용하지 않는 조명을 끄거나 LED 등으로 교체만 해도 하루 1㎾h 전기를 아낄 수 있다” 정부는 전 국민이 ‘하루 1㎾h 줄이기’ 캠페인에 참여하면 한달 전기요금이 7500원 넘게 아낄 수 있다고 밝혔다."	https://n.news.naver.com/mnews/article/032/0003210739?rc=N&ntype=RANKING&sid=001	롯데쇼핑	사용량,교체,캠페인,사용,참여
50799	DN000000010860299002_1	DN000000010860299002	20230314	언론	"""하루 전기 사용량 1㎾h 줄이면 한 달 전기요금 7500원 절약""\n서울 송파구 롯데마트 문이 달린(도어형) 냉장고. 연합뉴스.
“사용하지 않는 조명을 끄거나 LED 등으로 교체만 해도 하루 1㎾h 전기를 아낄 수 있다” 정부는 전 국민이 ‘하루 1㎾h 줄이기’ 캠페인에 참여하면 한달 전기요금이 7500원 넘게 아낄 수 있다고 밝혔다."	http://news.nate.com/view/20230314n21970?mid=n0100	롯데쇼핑	사용량,교체,캠페인,사용,참여
50800	DN000000010860315783_1	DN000000010860315783	20230314	언론	"“하루 전기 사용량 1㎾h 줄이면 한 달 전기요금 7500원 절약”\n서울 송파구 롯데마트 문이 달린(도어형) 냉장고. 연합뉴스.
  “사용하지 않는 조명을 끄거나 LED 등으로 교체만 해도 하루 1㎾h 전기를 아낄 수 있다” 정부는 전 국민이 ‘하루 1㎾h 줄이기’ 캠페인에 참여하면 한달 전기요금이 7500원 넘게 아낄 수 있다고 밝혔다."	http://news.zum.com/articles/81847925	롯데쇼핑	사용량,교체,캠페인,사용,참여
26949	DN000000010745351633_30	DN000000010745351633	20230206	언론	제품 하단부에 절취선이 있어 분리배출이 용이하며 내용물을 남김없이 사용할 수 있다.	https://www.newscj.com/article/20230206580177	롯데쇼핑	분리배출,사용
49287	DN000000010853149473_46	DN000000010853149473	20230312	언론	롯데마트와 세븐일레븐은 개발된 페트 회수 로봇을 점포에 배치해 페트 분리배출을 위한 거점 역할을 수행한다.	http://www.srtimes.kr/news/articleView.html?idxno=130925	롯데쇼핑	분리배출,개발
51943	DN000000010862389241_6	DN000000010862389241	20230315	언론	"오늘 좋은 PB상품 쇼핑하는 모습
[롯데마트 제공. 재판매 및 DB 금지]

 롯데마트는 '일상의 기분 좋은 쉼표'라는 뜻에서 브랜드 로고를 쉼표 모양으로 정하고 제품 후면에 분리배출 방법을 이미지와 글로 안내했다."	https://n.news.naver.com/mnews/article/001/0013814319?rc=N&ntype=RANKING&sid=001	롯데쇼핑	분리배출,금지
51944	DN000000010862391979_6	DN000000010862391979	20230315	언론	"오늘 좋은 PB상품 쇼핑하는 모습
[롯데마트 제공.재판매 및 DB 금지]
 롯데마트는 '일상의 기분 좋은 쉼표'라는 뜻에서 브랜드 로고를 쉼표 모양으로 정하고 제품 후면에 분리배출 방법을 이미지와 글로 안내했다."	https://stock.mk.co.kr/news/view/64211	롯데쇼핑	분리배출,금지
51945	DN000000010862392977_6	DN000000010862392977	20230315	언론	"오늘 좋은 PB상품 쇼핑하는 모습 [롯데마트 제공. 재판매 및 DB 금지]   
롯데마트는 '일상의 기분 좋은 쉼표'라는 뜻에서 브랜드 로고를 쉼표 모양으로 정하고 제품 후면에 분리배출 방법을 이미지와 글로 안내했다."	https://v.daum.net/v/20230315060009198	롯데쇼핑	분리배출,금지
51946	DN000000010862393601_6	DN000000010862393601	20230315	언론	"오늘 좋은 PB상품 쇼핑하는 모습
[롯데마트 제공. 재판매 및 DB 금지]
 롯데마트는 '일상의 기분 좋은 쉼표'라는 뜻에서 브랜드 로고를 쉼표 모양으로 정하고 제품 후면에 분리배출 방법을 이미지와 글로 안내했다."	https://www.yna.co.kr/view/AKR20230314140200003	롯데쇼핑	분리배출,금지
51947	DN000000010862394790_6	DN000000010862394790	20230315	언론	"오늘 좋은 PB상품 쇼핑하는 모습
[롯데마트 제공. 재판매 및 DB 금지]
롯데마트는 '일상의 기분 좋은 쉼표'라는 뜻에서 브랜드 로고를 쉼표 모양으로 정하고 제품 후면에 분리배출 방법을 이미지와 글로 안내했다."	http://news.nate.com/view/20230315n01915?mid=n0100	롯데쇼핑	분리배출,금지
51948	DN000000010862400932_6	DN000000010862400932	20230315	언론	"오늘 좋은 PB상품 쇼핑하는 모습
[롯데마트 제공. 재판매 및 DB 금지] 

 롯데마트는 '일상의 기분 좋은 쉼표'라는 뜻에서 브랜드 로고를 쉼표 모양으로 정하고 제품 후면에 분리배출 방법을 이미지와 글로 안내했다."	http://www.koreancenter.or.kr/news/articleView.html?idxno=797673	롯데쇼핑	분리배출,금지
51949	DN000000010862394007_6	DN000000010862394007	20230315	언론	롯데마트는 '일상의 기분 좋은 쉼표'라는 뜻에서 브랜드 로고를 쉼표 모양으로 정하고 제품 후면에 분리배출 방법을 이미지와 글로 안내했다.	https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=AKR20230314140200003	롯데쇼핑	분리배출
51950	DN000000010862631622_5	DN000000010862631622	20230315	언론	롯데마트는 ‘일상의 기분 좋은 쉼표’라는 뜻에서 브랜드 로고를 쉼표 모양으로 정하고 제품 후면에 분리배출 방법을 이미지와 글로 안내했다.	https://n.news.naver.com/mnews/article/016/0002116443?rc=N&ntype=RANKING&sid=001	롯데쇼핑	분리배출
51962	DN000000010862992962_6	DN000000010862992962	20230315	언론	'오늘 좋은'은 '일상의 기분 좋은 쉼표'라는 뜻에서 브랜드 로고를 쉼표 모양으로 정하고 제품 후면에 분리배출 방법을 이미지와 글로 안내했다.	https://news.koreadaily.com/2023/03/14/economy/business/20230314190754974.html	롯데쇼핑	분리배출
53540	DN000000010868464965_8	DN000000010868464965	20230316	언론	브랜드 로고는 '일상의 기분 좋은 쉼표' 뜻을 담아 쉼표 모양으로 정하고, 제품 후면에 분리배출 방법을 이미지와 글로 안내했다.	http://www.ulkyung.kr/news/articleView.html?idxno=16043	롯데쇼핑	분리배출
57177	DN000000010878710916_2	DN000000010878710916	20230320	언론	해당 활동은 하천으로 유입되는 쓰레기를 줄여 수질 오염을 방지하고 하천 쓰레기를 바르게 분리배출하기 위해 진행됐다.	http://www.fairn.co.kr/news/articleView.html?idxno=67365	롯데쇼핑	분리배출
9769	DN000000010664406831_44	DN000000010664406831	20230110	언론	대상은 2021년 11월 정읍시, 한국기후변화연구원과 '농업분야 온실가스 감축을 통한 사회공헌사업 업무협약'을 체결하고 농가 온실가스감축 설비 지원사업을 진행해왔으며, 이번에 첫 결실을 맺게 됐다.	https://www.thinkpool.com/analysis/news/15814319	롯데쇼핑	감축,기후,협약,온실가스 감축,사회,설비,지원
10917	DN000000010668652013_14	DN000000010668652013	20230111	언론	남을 기쁘게 하려고, 리본을 풀며 기대하는 얼굴을 보려고 생각없이 썼던 포장지와 리본끈이 기후 위기를 앞당기고 있었다니! 알고보니 화가 나서 공격하는 글을 잔뜩 쓰려 했다.	https://www.metroseoul.co.kr/article/20230111500550	롯데쇼핑	기후,위기
10921	DN000000010668531097_24	DN000000010668531097	20230111	언론	일각에선 기후변화와 이상기후로 식량위기가 현실화하고 있다는 우려의 목소리가 나온다.	https://n.news.naver.com/mnews/article/366/0000869092?rc=N&ntype=RANKING&sid=001	롯데쇼핑	기후,기후변화,위기
16723	DN000000010692421723_18	DN000000010692421723	20230119	언론	행사가 진행되는 매장은 아름다운가게 강서화곡점과 송파가락점 두곳이며, 수익금은 2023년 7월 기후위기 취약계층을 위한 나눔보따리 사업에 사용될 예정이다.	https://www.g-enews.com/article/Distribution/2023/01/2023011910434520541c3c506100_1	롯데쇼핑	취약계층,사용,나눔,기후위기
18142	CF000000010701410435_15	CF000000010701410435	20230122	카페	2020년 남한 경지면적 전체 10.1%가 될 아열대 기후 지역은 2060년 26.6%, 2080년에는 62.3%로 늘어날 것으로 예상된다.	https://cafe.naver.com/happyparm/404851	롯데쇼핑	기후
18296	CF000000010703108817_34	CF000000010703108817	20230123	카페	기후행동 실천 수칙 수행이나 실천 소감, 아이디어 공모전 등에 참여한 결과에 따라 일정 포인트를 지급합니다.	https://cafe.naver.com/sjhappycity/29931	롯데쇼핑	기후,참여
25931	CF000000010738253935_24	CF000000010738253935	20230203	카페	미국이나 호주 등 신대륙 와인은 기후가 일정한 편이라 빈티지에 구애를 덜 받는 편이지만 기후 변화가 심한 프랑스 보르도 지역이나 이탈리아 북부의 와인은 빈티지가 비교적 주요한 선택의 기준으로 작용한다.	https://cafe.naver.com/hakga/7236	롯데쇼핑	기후
33467	DN000000010758638003_10	DN000000010758638003	20230210	언론	그레이엄 포브스 그린피스 미국 플라스틱 캠페인 리더는 “이번 보고서는 플라스틱 오염 위기가 점점 악화되고 있으며, 플라스틱 문제에 화석 연료 산업이 큰 책임을 갖는다는 것을 보여준다. 일회용 플라스틱은 기후 위기를 가속화하는 데 일조하며, 엑손(Exxon)과 같은 석유화학 회사에서 더 많은 플라스틱을 생산할수록 지구 평균 기온 상승을 1.5℃ 이하로 제한하자는 목표 달성에 걸림돌이 된다”고 밝혔다.	http://www.hkbs.co.kr/news/articleView.html?idxno=707836	롯데쇼핑	기후,캠페인,위기,연료,플라스틱
33469	DN000000010758668390_9	DN000000010758668390	20230210	언론	그레이엄 포브스 그린피스 미국 활동가는 “일회용 플라스틱은 기후 위기를 가속화하는 데 일조한다”며 “엑손(Exxon)과 같은 석유화학 회사에서 더 많은 플라스틱을 생산할수록 지구 평균 기온 상승을 1.5도 이하로 제한하자는 목표 달성에 걸림돌이 된다”고 말했다.	http://www.hnews.kr/news/view.php?no=60999	롯데쇼핑	기후,위기,플라스틱
33470	DN000000010759748125_19	DN000000010759748125	20230210	언론	이에 대해 당시 영국 가디언은 “파리협정 이후 가장 큰 기후 합의로 환영받고 있다”고 평가했다.	http://news.nate.com/view/20230210n24737?mid=n0100	롯데쇼핑	기후
34064	DN000000010767196539_14	DN000000010767196539	20230213	언론	"◆네파, 간절기 아웃도어 활동에 최적화된 고기능성 자켓 시리즈 출시

아웃도어 브랜드 네파가 기후변화가 큰 간절기 시즌, 다양한 야외활동에 최적화된 고기능성 자켓 시리즈를 출시한다고 13일 밝혔다."	https://www.lawissue.co.kr/view.php?ud=202302130753075598204ead0791_12	롯데쇼핑	기후,기후변화
36807	CF000000010783927660_149	CF000000010783927660	20230218	카페	강, 산, 평지, 언덕 등 각기 다른 지형은 지역 별로 다채로운 기후와 토질을 만들어낸다.	https://cafe.naver.com/unfamiliarwithwine/2106	롯데쇼핑	기후
38907	DN000000010796325595_12	DN000000010796325595	20230222	언론	"이른바 장미노을브릿지는
장미공원과 바로 옆 중앙공원을 기점으로
어촌민속박물관과 기후변화체험관을 연계해
화명생태공원과 연결하자는 구상입니다."	http://ch1.skbroadband.com/content/view?parent_no=24&content_no=54&p_no=153089	롯데쇼핑	기후
43657	CF000000010818695944_13	CF000000010818695944	20230301	카페	매주 금요일에 울산시청과 삼산동 롯데백화점 앞 그리고 북구청에서 기후위기 캠페인을 합니다 ㅎㅎ	https://cafe.naver.com/ulsancg/89172	롯데쇼핑	캠페인,기후위기
5968	DN000000010656986752_18	DN000000010656986752	20230107	언론	작년 5월에는 롯데마트가 전국 지점 17곳 주차장에 태양광 발전기를 설치했고, 12월엔 인천 송도국제도시 솔찬공원 국제캠핑장 주차장 등에 연간 18만9000킬로와트의 전기를 만들 수 있는 태양광 발전기가 만들어졌습니다	https://www.sedaily.com/NewsView/29KDSXSJCU	롯데쇼핑	태양광,설치
5969	DN000000010656986752_26	DN000000010656986752	20230107	언론	아예 주차장 태양광 설치를 의무화하면 어떨까요?	https://www.sedaily.com/NewsView/29KDSXSJCU	롯데쇼핑	태양광,설치
5970	DN000000010656986752_28	DN000000010656986752	20230107	언론	실제로 프랑스는 작년 11월 주차 공간이 80대가 넘는 주차장에는 무조건 태양광 발전기를 설치하도록 의무화했습니다.	https://www.sedaily.com/NewsView/29KDSXSJCU	롯데쇼핑	태양광,설치
5971	DN000000010656986752_27	DN000000010656986752	20230107	언론	땅덩이가 넓은 나라는 대규모 태양광 발전 시설을 만들기가 상대적으로 쉬운 편이지만 우리나라, 특히 수도권은 소규모 태양광 발전 시설을 곳곳에 만드는 게 더 효율적이라고 합니다.	https://www.sedaily.com/NewsView/29KDSXSJCU	롯데쇼핑	태양광 발전,발전
5972	DN000000010656986752_32	DN000000010656986752	20230107	언론	전세계적으로 보면 태양광·풍력 발전 비중이 평균 10%(2021년 기준)까지 올랐다고 합니다.	https://www.sedaily.com/NewsView/29KDSXSJCU	롯데쇼핑	태양광 발전,발전
6803	DN000000010661154058_28	DN000000010661154058	20230109	언론	"◆ KB증권, 자사 사옥에 태양광발전 시설 가동


KB증권이 보유한 사옥 2곳에 연간 16만 킬로와트시(KWh) 용량의 태양광발전 시설을 구축하며 발전설비를 본격적으로 가동했다고 9일 밝혔다."	http://www.esgeconomy.com/news/articleView.html?idxno=2920	롯데쇼핑	설비,보유,태양광 발전,발전
15321	DN000000010685548238_24	DN000000010685548238	20230117	언론	대표 상품으로는 무로 카바이 차량용 폴딩 테이블이 1만 4000원대, 엠피온 무선 하이패스 태양광 패키지가 6만 6000원대로 할인 판매한된다.	https://www.newscj.com/article/20230117580026	롯데쇼핑	태양광,판매
